Participant_ID,Age,Gender,Experience_Level,Movement_Type,Movement_Direction,Timestamp,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Pressure_Left_Foot,Pressure_Right_Foot,Pressure_Left_Hand,Pressure_Right_Hand,Angular_Velocity,Acceleration,Force,Movement_Efficiency,Injury_Risk_Level
1,33,F,Expert,Punch,Backward,2024-01-01 00:00:27.500,-0.08432947488386278,0.1592789110680397,3.3765609371537444,-1.2369983875064752,-1.9953453426880863,-0.6752943435957288,23.821773947182056,4.162137336803328,19.075993015299524,33.259918501459154,1.520943373456403,3.3813673261208668,80.31982280074406,96.80673305488598,High
3,34,M,Intermediate,Kick,Sideways,2024-01-01 00:00:28.000,-0.9493246941040663,-0.777408674485867,9.536316600012967,-1.9713022465981846,-0.48102186180417306,1.9850862712128166,0.8284817178681037,5.7397650807137035,11.674663915487532,46.853232732702814,1.98936228807817,9.614931924755606,65.09614344677215,98.18280566913435,Medium
7,36,M,Novice,Kick,Forward,2024-01-01 00:00:28.500,0.1406988560175222,-0.5694544534206571,8.071209415664306,-1.2747476740613513,0.9510620524369551,-0.577466712770577,24.312821071944548,4.665409320260668,5.0265775393109555,42.36291558220935,1.4432147026911615,8.092496275817085,76.36772351372551,94.1670887828594,Medium
9,28,F,Expert,Punch,Sideways,2024-01-01 00:00:29.000,0.013566763164628126,-0.44112965937287374,4.259003120439187,-0.6782105840065564,-1.3999032822139443,-0.2855894408779518,8.999276453048914,17.671803424978915,5.514353421183249,12.28773856638915,1.7002069135759124,4.281808848296702,44.47317186560023,98.07911520554347,Low
8,33,M,Intermediate,Footwork,Sideways,2024-01-01 00:00:29.500,0.6800169978479977,-0.517936524192778,-7.736259978183478,0.15287373492917844,0.019208132829572122,1.2365089014323534,3.801055351039946,4.059032167020603,39.00356992520249,28.63119756462523,0.9024317763332488,7.783341172690461,75.49485500788826,83.29701270704655,High
8,22,F,Expert,Punch,Forward,2024-01-01 00:00:30.000,0.1635612218514424,-0.004959979093108524,-5.1069741693522746,1.6771088447309288,-1.15071406059714,-1.6454550644276296,3.4000225634311754,19.680231267136065,44.069892626123384,47.678697895294164,1.0100362029439696,5.109595095613496,114.82884435198478,94.24722830083252,Low
9,22,M,Intermediate,Kick,Sideways,2024-01-01 00:00:30.500,-0.35314528935556955,0.8891207405342956,-6.1377592187155745,0.161307468968221,-1.7015035143235884,-0.45403957576594145,20.396244425088803,24.113221525926566,46.356455971625195,36.785842355246885,1.8755363785667558,6.2118705325827825,127.65176427788745,94.63754709942953,Low
10,31,F,Expert,Punch,Backward,2024-01-01 00:00:31.000,0.032462018833828266,-0.11165483046437896,-2.8329518509893523,0.8224141654573662,0.4698079277772651,-1.6571596262468642,29.9285050812165,12.983787726205813,42.69730861652273,34.41681741899469,1.6327883894386175,2.8353371534716634,120.02641884293973,88.7836189299884,Medium
3,35,M,Intermediate,Footwork,Sideways,2024-01-01 00:00:31.500,0.3994127114998376,0.32312913634681095,-5.183862335285904,-0.5692916347769033,1.8078704892136122,-1.4427765333089684,19.985852951186992,16.820552456683927,41.51120486427209,37.74505396405783,1.4829037621964565,5.209258264288661,116.06266423620085,81.59476934715825,Low
8,25,F,Novice,Kick,Sideways,2024-01-01 00:00:32.000,-0.8120724091792344,0.37716641195764633,-5.008986858954813,1.0065231742690695,-0.7571831251283316,-1.9814366980079723,7.870444502003271,27.381662498738724,3.4417925758302994,16.12530944939099,0.8810415388745604,5.08838534834393,54.81920902596328,92.44887492521654,Low
1,22,M,Intermediate,Footwork,Sideways,2024-01-01 00:00:32.500,0.24214817694086754,0.7431614505089654,2.2879067333579517,0.4818749842059096,0.32258320143980157,-1.9618228296704991,6.09917913008819,17.086977527325036,39.506179736085514,36.462613470161806,1.5478668930877477,2.417734870010156,99.15494986366055,81.0376161314096,Medium
8,24,F,Expert,Footwork,Backward,2024-01-01 00:00:33.000,0.8332525639559583,-0.9323574248569615,-3.5534279431568843,-0.16082394690055501,1.8144134710031778,-0.4788484419885921,15.77871297804122,6.258166561046022,39.16413298282255,11.642737572345796,1.830145467562927,3.7670214162164313,72.84375009425558,87.648049923131,High
7,33,M,Expert,Punch,Sideways,2024-01-01 00:00:33.500,-0.40173940873751124,-0.19133988130491564,3.472392378860473,-1.2249248204350969,0.60193339997875,1.2366552197911047,1.9511789805210988,10.295813953300856,6.564519705230659,21.40513854538767,0.8461964823419846,3.500787673578453,40.21665118444028,87.87340457951504,Medium
8,31,M,Novice,Punch,Sideways,2024-01-01 00:00:34.000,0.25325018975282454,0.5694702281721986,8.77863731926514,-0.7858363680108043,0.692453209239817,0.34801744236677257,11.979924987815615,15.895374100184055,33.10046159673162,44.49644085942532,1.559185921873735,8.800733218464186,105.4722015441566,99.97845016926667,High
1,22,F,Expert,Footwork,Backward,2024-01-01 00:00:34.500,0.642658900700487,0.6297340299308924,2.714167165619486,0.4837843495030203,-1.2842859537566564,0.5396561765505736,19.987047120173624,4.646930564687548,22.625366822964075,0.9485573245375856,1.090540930096263,2.8594193141317126,48.207901832362836,85.9960406745822,Low
6,26,M,Novice,Footwork,Forward,2024-01-01 00:00:35.000,0.02361279487724821,0.8546652303480224,4.932470873323275,-0.2957747025417081,-0.029561284588693226,0.07699695033954601,29.029868274254525,18.37559506070608,45.00067617360354,20.715932512617336,0.67815111941093,5.006024284422742,113.12207202118148,96.40907875847377,Low
7,21,M,Expert,Kick,Forward,2024-01-01 00:00:35.500,0.43595906804076967,0.4055887196360046,4.930976139543624,1.5575462269962075,-0.5316690116510134,1.2791725766822348,12.769603434468156,29.977382756520772,34.77041811978337,13.341088336952978,1.645191014800523,4.96679858734492,90.85849264772527,81.06343370436707,Medium
5,21,M,Expert,Footwork,Forward,2024-01-01 00:00:36.000,-0.37797932302147985,-0.509692107790513,-3.318225347373505,-1.0606389138576588,-0.11617259043587991,1.5215149007446969,6.006718212219199,19.576048948228934,47.54937681871261,9.92948082468047,0.7507051837765046,3.3783537217597166,83.06162480384121,90.59531970771681,Medium
5,33,M,Novice,Footwork,Sideways,2024-01-01 00:00:36.500,-0.38788309414971045,0.011331486168756344,-9.506823305968664,-1.7077093909869108,1.2033063057675086,1.398962912581501,24.520872101183528,11.172334320433237,5.246132263732184,41.92877107362561,0.879344410235557,9.514739674222039,82.86810975897455,90.73383357112024,Medium
7,34,M,Expert,Punch,Forward,2024-01-01 00:00:37.000,0.3351680435971214,-0.9353094241622049,-8.721059925313398,0.3573943060219378,-0.1572040490156068,1.2485284232121558,22.325985745818492,9.952394750431875,2.030365722619659,34.824928642248906,1.6744130613180384,8.777472731788045,69.13367486111892,92.57499706388924,Low
3,32,F,Expert,Footwork,Backward,2024-01-01 00:00:37.500,0.4108177479469677,0.29385668219649363,-4.271619082662655,1.5442033607603038,-1.7485972869686597,-1.2691477057468648,25.791116646142317,27.948099678218256,48.6789678880273,5.631636020574088,1.6131991784369564,4.301377983747474,108.04982023296196,96.20010406779876,Low
6,21,F,Novice,Footwork,Sideways,2024-01-01 00:00:38.000,0.8740193990242875,0.10859042301751343,3.715046399688921,-0.5410438822408454,1.622166644603452,0.37550490146088444,6.4415618262867635,26.145428717359675,4.009608072245219,24.72316632505947,0.8812745990665924,3.8180193218059433,61.31976494095113,95.23846763446296,High
7,23,M,Intermediate,Punch,Sideways,2024-01-01 00:00:38.500,-0.550322850564051,0.3336725615225862,7.970989517506535,0.5908453394726605,0.1792635498078825,0.3286527843934808,12.144965875495053,14.17075860596302,19.309791045511478,23.345288591355555,1.9114469215195509,7.9969285670415395,68.9708041183251,95.22016256664749,Medium
1,33,F,Novice,Kick,Sideways,2024-01-01 00:00:39.000,-0.06356480782406182,0.860281106775191,8.992445938938626,-1.0743495112914054,1.6979774341211678,0.11177601499056422,29.446633131691126,10.602436935008527,32.49853111252774,7.126389701470426,0.8229278376157872,9.03372614330332,79.67399088069783,88.64587868648573,Low
2,21,M,Expert,Punch,Forward,2024-01-01 00:00:39.500,-0.4989730536722172,0.37455322344086306,-9.293366188734561,0.23388768669075333,0.28941804811049776,-0.07674884281293615,4.7412695932912055,21.313928507893575,44.00283366670419,39.98813504956041,1.9904333224460484,9.314285766680968,110.04616681744938,94.54942964933053,High
4,23,F,Intermediate,Punch,Forward,2024-01-01 00:00:40.000,-0.8398156782395092,-0.35910013925047757,9.605710014402316,1.1471684034506127,-1.7214547360997576,-1.643318091254466,20.143524574663132,9.435074266628483,12.728865910696301,18.333698572709988,1.6068498079271591,9.649036644360697,60.6411633246979,89.82631435498243,Medium
8,22,M,Intermediate,Footwork,Forward,2024-01-01 00:00:40.500,-0.1935389441050246,-0.6025266722596865,-3.479054520208803,1.4681263951067356,0.211477574103085,-1.5913470643751122,7.115533846417921,3.5820969675762138,1.4529105942511666,38.09688875801972,1.0887615358271039,3.5361442374788563,50.247430166265026,81.33902356690004,Medium
10,33,M,Intermediate,Footwork,Sideways,2024-01-01 00:00:41.000,-0.25183850542359343,0.7092724136373096,6.721942073408261,-1.5795234805904133,0.3029557299707224,1.6091262817624936,15.004770188476328,9.30456636904579,26.064339524959472,9.603130754110623,0.695523809993726,6.763948198191426,59.97680683659222,97.80363565223453,High
6,33,M,Novice,Kick,Backward,2024-01-01 00:00:41.500,-0.45913176003562417,-0.6113357134524788,-6.266208970343105,-0.5745019348270182,-1.1426404826280976,0.5207457564847946,24.015289373870637,13.028879463516056,23.555601013612065,15.753673080691616,0.9807649327394206,6.312678368776938,76.35344293169037,97.8032661227752,High
1,27,M,Intermediate,Footwork,Sideways,2024-01-01 00:00:42.000,-0.4060102177211671,-0.6767808388092722,-8.56719415090556,0.5585777677434809,-0.11588366358249313,-0.9507311420079745,14.65758157667457,7.662341279481244,15.344659109453978,4.758547385133294,0.7906077671975731,8.603469777943305,42.42312935074308,86.45757529310279,High
